work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Machine Learning Engineer,258800,USD,258800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,199200,USD,199200,US,0,US,M
2024,SE,FT,Data Scientist,212000,USD,212000,US,0,US,M
2024,SE,FT,Data Scientist,93300,USD,93300,US,0,US,M
2024,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M
2024,SE,FT,Data Engineer,103000,USD,103000,US,0,US,M
2024,SE,FT,Analytics Engineer,750000,USD,750000,US,0,US,M
2024,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Analyst,144700,USD,144700,US,100,US,M
2024,SE,FT,Data Analyst,96500,USD,96500,US,100,US,M
2024,SE,FT,Data Scientist,314100,USD,314100,US,0,US,M
2024,SE,FT,Data Scientist,169700,USD,169700,US,0,US,M
2024,EX,FT,Machine Learning Engineer,209700,USD,209700,US,0,US,M
2024,EX,FT,Machine Learning Engineer,161300,USD,161300,US,0,US,M
2024,EN,FT,Data Scientist,84000,USD,84000,US,0,US,M
2024,EN,FT,Data Scientist,58000,USD,58000,US,0,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2024,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2024,SE,FT,Data Analyst,153000,USD,153000,US,0,US,M
2024,SE,FT,Data Analyst,143000,USD,143000,US,0,US,M
2024,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2024,EN,FT,Research Scientist,254270,USD,254270,US,0,US,M
2024,EN,FT,Research Scientist,254270,USD,254270,US,0,US,M
2024,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
2024,SE,FT,Data Engineer,187000,USD,187000,US,0,US,M
2024,MI,FT,Data Analytics Manager,165000,USD,165000,US,0,US,M
2024,MI,FT,Data Analytics Manager,108750,USD,108750,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Business Intelligence Analyst,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Business Intelligence Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Applied Scientist,285200,USD,285200,US,100,US,M
2024,SE,FT,Applied Scientist,168600,USD,168600,US,100,US,M
2024,EN,FT,Data Scientist,55000,EUR,61111,DE,50,DE,M
2024,EN,FT,Analytics Engineer,66000,USD,66000,US,100,US,M
2024,MI,FT,Data Engineer,133000,USD,133000,US,0,US,M
2024,MI,FT,Data Engineer,58400,USD,58400,US,0,US,M
2024,SE,FT,Data Analyst,163000,USD,163000,US,100,US,M
2024,SE,FT,Data Analyst,77000,USD,77000,US,100,US,M
2024,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2024,SE,FT,Data Engineer,78900,USD,78900,US,0,US,M
2024,MI,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
2024,MI,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,L
2024,SE,FT,Research Scientist,195500,USD,195500,US,100,US,M
2024,SE,FT,Research Scientist,141300,USD,141300,US,100,US,M
2024,MI,FT,Research Engineer,128000,USD,128000,US,0,US,M
2024,MI,FT,Research Engineer,64000,USD,64000,US,0,US,M
2024,MI,FT,Data Scientist,77040,EUR,85600,LV,0,LV,M
2024,MI,FT,Data Scientist,39840,EUR,44266,LV,0,LV,M
2024,MI,FT,Data Engineer,48000,GBP,60000,GB,0,GB,M
2024,MI,FT,Data Engineer,37200,GBP,46500,GB,0,GB,M
2024,EX,FT,Data Engineer,204500,USD,204500,US,0,US,M
2024,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Engineer,230000,USD,230000,US,100,US,M
2024,SE,FT,Data Engineer,149000,USD,149000,US,100,US,M
2024,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2024,SE,FT,Data Scientist,109400,USD,109400,US,0,US,M
2024,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2024,SE,FT,Data Scientist,125000,USD,125000,US,100,US,M
2024,SE,FT,Data Lead,54000,GBP,67500,GB,0,GB,M
2024,SE,FT,Data Lead,48000,GBP,60000,GB,0,GB,M
2024,SE,FT,Data Architect,195000,USD,195000,US,0,US,M
2024,SE,FT,Data Architect,64200,USD,64200,US,0,US,M
2024,SE,FT,Data Scientist,208500,USD,208500,US,0,US,M
2024,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2024,SE,FT,Data Analyst,47215,GBP,59018,GB,0,GB,M
2024,SE,FT,Data Analyst,42245,GBP,52806,GB,0,GB,M
2024,MI,FT,Data Analytics Manager,124230,USD,124230,US,0,US,M
2024,MI,FT,Data Analytics Manager,68637,USD,68637,US,0,US,M
2024,EX,FT,Head of Data,247000,USD,247000,US,0,US,M
2024,EX,FT,Head of Data,182000,USD,182000,US,0,US,M
2024,SE,FT,Research Scientist,278700,USD,278700,US,0,US,M
2024,SE,FT,Research Scientist,159300,USD,159300,US,0,US,M
2024,SE,FT,Data Engineer,233200,USD,233200,US,0,US,M
2024,SE,FT,Data Engineer,144200,USD,144200,US,0,US,M
2024,EX,FT,ML Engineer,238500,USD,238500,US,0,US,M
2024,EX,FT,ML Engineer,183400,USD,183400,US,0,US,M
2024,SE,FT,Research Scientist,205500,USD,205500,US,0,US,M
2024,SE,FT,Research Scientist,132500,USD,132500,US,0,US,M
2024,MI,FT,Data Analyst,134500,USD,134500,US,0,US,M
2024,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Research Scientist,258100,USD,258100,US,0,US,M
2024,SE,FT,Research Scientist,151900,USD,151900,US,0,US,M
2024,EX,FT,Data Science,300000,USD,300000,US,100,US,M
2024,EX,FT,Data Science,220000,USD,220000,US,100,US,M
2024,SE,FT,Data Analyst,200000,USD,200000,US,100,US,M
2024,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M
2024,SE,FT,Research Scientist,323300,USD,323300,US,0,US,M
2024,SE,FT,Research Scientist,184700,USD,184700,US,0,US,M
2024,SE,FT,Data Scientist,253430,USD,253430,US,0,US,M
2024,SE,FT,Data Scientist,212780,USD,212780,US,0,US,M
2024,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M
2024,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,SE,FT,ML Engineer,300000,USD,300000,US,0,US,M
2024,SE,FT,ML Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Research Scientist,278700,USD,278700,US,0,US,M
2024,SE,FT,Research Scientist,159300,USD,159300,US,0,US,M
2024,EN,FT,Data Analytics Manager,27000,USD,27000,IN,100,AS,M
2024,EN,PT,Data Engineer,93000,USD,93000,US,0,US,M
2024,EN,PT,Data Engineer,45400,USD,45400,US,0,US,M
2024,MI,FT,Data Scientist,119200,USD,119200,US,100,US,M
2024,MI,FT,Data Scientist,86600,USD,86600,US,100,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,MI,FT,Data Scientist,212000,USD,212000,EG,0,EG,M
2024,MI,FT,Data Scientist,93300,USD,93300,EG,0,EG,M
2024,SE,FT,Data Analyst,96600,USD,96600,US,0,US,M
2024,SE,FT,Data Analyst,55200,USD,55200,US,0,US,M
2024,MI,FT,Data Science,132600,USD,132600,US,0,US,M
2024,MI,FT,Data Science,80845,USD,80845,US,0,US,M
2024,EN,FT,Data Scientist,144200,USD,144200,US,0,US,M
2024,EN,FT,Data Scientist,72100,USD,72100,US,0,US,M
2024,MI,FT,Data Scientist,212000,USD,212000,EG,0,EG,M
2024,MI,FT,Data Scientist,93300,USD,93300,EG,0,EG,M
2024,EN,FT,Research Analyst,100144,USD,100144,CA,0,CA,M
2024,EN,FT,Research Analyst,78308,USD,78308,CA,0,CA,M
2024,SE,FT,Data Scientist,212000,USD,212000,EG,0,EG,M
2024,SE,FT,Data Scientist,93300,USD,93300,EG,0,EG,M
2024,EN,PT,Data Analyst,93000,USD,93000,US,0,US,M
2024,EN,PT,Data Analyst,45400,USD,45400,US,0,US,M
2024,SE,FT,Data Scientist,60000,EUR,66666,LT,0,LT,M
2024,SE,FT,Data Scientist,48000,EUR,53333,LT,0,LT,M
2024,SE,FT,Business Intelligence Analyst,112125,USD,112125,CA,100,CA,M
2024,SE,FT,Business Intelligence Analyst,67275,USD,67275,CA,100,CA,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,EN,FT,Data Analyst,114000,USD,114000,US,0,US,M
2024,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
2024,SE,FT,Data Scientist,200070,USD,200070,CA,0,CA,M
2024,SE,FT,Data Scientist,107730,USD,107730,CA,0,CA,M
2024,MI,FT,Data Engineer,220000,USD,220000,US,0,US,M
2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,IE,0,IE,M
2024,SE,FT,Data Analyst,80000,USD,80000,IE,0,IE,M
2024,MI,FT,Data Science,287800,USD,287800,US,0,US,M
2024,MI,FT,Data Science,287800,USD,287800,US,0,US,M
2024,SE,FT,Data Engineer,166000,USD,166000,US,0,US,M
2024,SE,FT,Data Engineer,73100,USD,73100,US,0,US,M
2024,SE,FT,Data Analyst,187770,USD,187770,US,0,US,M
2024,SE,FT,Data Analyst,109500,USD,109500,US,0,US,M
2024,EN,FT,Data Analyst,75000,GBP,93750,GB,0,GB,M
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Science,177300,USD,177300,US,0,US,M
2024,SE,FT,Data Science,126500,USD,126500,US,0,US,M
2024,MI,FT,Data Science Practitioner,145100,USD,145100,US,0,US,M
2024,MI,FT,Data Science Practitioner,93900,USD,93900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,245000,USD,245000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,163000,USD,163000,US,100,US,M
2024,SE,FT,Data Scientist,189100,USD,189100,US,0,US,M
2024,SE,FT,Data Scientist,154360,USD,154360,US,0,US,M
2024,MI,FT,Data Engineer,159250,USD,159250,US,0,US,M
2024,MI,FT,Data Engineer,85750,USD,85750,US,0,US,M
2024,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
2024,SE,FT,Data Scientist,133200,USD,133200,US,0,US,M
2024,EN,FT,Data Analyst,75000,EUR,83333,FR,0,FR,M
2024,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2024,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2024,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M
2024,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M
2024,SE,FT,Applied Scientist,256100,USD,256100,US,0,US,M
2024,SE,FT,Applied Scientist,137900,USD,137900,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,54395,GBP,67993,ZA,0,ZA,M
2024,SE,FT,Business Intelligence Analyst,33966,GBP,42457,ZA,0,ZA,M
2024,MI,FT,Research Scientist,212800,USD,212800,US,0,US,L
2024,MI,FT,Research Scientist,124100,USD,124100,US,0,US,L
2024,SE,FT,Data Architect,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Architect,200000,USD,200000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,300000,USD,300000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,235000,USD,235000,US,100,US,M
2024,SE,FT,ML Engineer,262269,USD,262269,US,100,US,M
2024,SE,FT,ML Engineer,230797,USD,230797,US,100,US,M
2024,EN,FT,Data Scientist,36000,EUR,40000,EE,0,EE,M
2024,EN,FT,Data Scientist,36000,EUR,40000,EE,0,EE,M
2024,SE,FT,Data Analyst,152000,USD,152000,US,0,US,M
2024,SE,FT,Data Analyst,126667,USD,126667,US,0,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,100,US,M
2024,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
2024,EN,FT,Data Analyst,115000,USD,115000,US,0,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,MI,FT,Machine Learning Scientist,750000,USD,750000,US,0,US,M
2024,MI,FT,Machine Learning Scientist,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2024,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
2024,MI,FT,Research Engineer,360000,USD,360000,US,0,US,M
2024,MI,FT,Research Engineer,295000,USD,295000,US,0,US,M
2024,MI,FT,AI Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,AI Engineer,151000,USD,151000,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Analyst,78575,USD,78575,US,0,US,M
2024,MI,FT,Data Engineer,117000,EUR,130000,DE,0,DE,L
2024,MI,FT,Data Engineer,60000,EUR,66666,DE,0,DE,L
2024,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2024,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2024,SE,FT,Data Science,276000,USD,276000,US,0,US,M
2024,SE,FT,Data Science,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,173000,USD,173000,US,0,US,M
2024,SE,FT,Data Analyst,102000,USD,102000,US,0,US,M
2024,SE,FT,Analytics Engineer,53000,GBP,66250,GB,0,GB,M
2024,SE,FT,Analytics Engineer,45600,GBP,57000,GB,0,GB,M
2024,MI,FT,Data Scientist,188500,USD,188500,US,0,US,M
2024,MI,FT,Data Scientist,165100,USD,165100,US,0,US,M
2024,MI,FT,AI Engineer,166000,USD,166000,US,0,US,M
2024,MI,FT,AI Engineer,73100,USD,73100,US,0,US,M
2024,SE,FT,Machine Learning Engineer,414000,USD,414000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,216000,USD,216000,US,0,US,M
2024,MI,FT,Research Scientist,96200,USD,96200,US,100,US,M
2024,MI,FT,Research Scientist,69800,USD,69800,US,100,US,M
2024,MI,FT,Data Scientist,179000,USD,179000,GB,0,GB,M
2024,MI,FT,Data Scientist,112000,USD,112000,GB,0,GB,M
2024,EN,FT,Data Analyst,118750,USD,118750,US,0,US,M
2024,EN,FT,Data Analyst,106875,USD,106875,US,0,US,M
2024,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L
2024,MI,FT,Data Scientist,111600,USD,111600,US,0,US,L
2024,MI,FT,Data Engineer,83024,EUR,92248,NL,0,NL,M
2024,MI,FT,Data Engineer,58117,EUR,64574,NL,0,NL,M
2024,SE,FT,ML Engineer,212000,USD,212000,US,0,US,M
2024,SE,FT,ML Engineer,93300,USD,93300,US,0,US,M
2024,EN,FT,Machine Learning Engineer,162240,USD,162240,US,0,US,M
2024,EN,FT,Machine Learning Engineer,47840,USD,47840,US,0,US,M
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2024,SE,FT,Data Product Manager,170000,USD,170000,US,100,US,M
2024,SE,FT,Data Product Manager,145000,USD,145000,US,100,US,M
2024,SE,FT,Data Analyst,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Analyst,93000,USD,93000,US,0,US,M
2024,MI,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,190400,USD,190400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,122900,USD,122900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M
2024,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,210100,USD,210100,US,0,US,M
2024,MI,FT,Machine Learning Engineer,210100,USD,210100,US,0,US,M
2024,SE,FT,BI Analyst,130000,USD,130000,US,0,US,M
2024,SE,FT,BI Analyst,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M
2024,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2024,MI,FT,MLOps Engineer,280000,USD,280000,US,0,US,M
2024,MI,FT,MLOps Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Scientist,255475,USD,255475,US,100,US,M
2024,SE,FT,Data Scientist,185800,USD,185800,US,100,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,151000,USD,151000,US,0,US,M
2024,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2024,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
2024,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M
2024,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M
2024,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M
2024,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2024,EN,FT,Data Science,110400,USD,110400,US,0,US,M
2024,EN,FT,Data Science,68000,USD,68000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,307100,USD,307100,US,100,US,M
2024,SE,FT,Machine Learning Engineer,216800,USD,216800,US,100,US,M
2024,EN,FT,Data Analyst,102000,USD,102000,US,100,US,M
2024,EN,FT,Data Analyst,92000,USD,92000,US,100,US,M
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2024,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
2024,SE,FT,Data Engineer,136000,USD,136000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,165000,USD,165000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,140250,USD,140250,US,100,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Analyst,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Analyst,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Manager,131200,USD,131200,US,100,US,M
2024,SE,FT,Data Manager,95300,USD,95300,US,100,US,M
2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Scientist,127500,USD,127500,US,100,US,M
2024,MI,FT,Data Engineer,41157,GBP,51446,GB,0,GB,M
2024,MI,FT,Data Engineer,36620,GBP,45775,GB,0,GB,M
2024,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2024,SE,FT,Data Scientist,109000,USD,109000,US,100,US,M
2024,MI,FT,Data Science,104000,USD,104000,US,0,US,M
2024,MI,FT,Data Science,86000,USD,86000,US,0,US,M
2024,EX,FT,Head of Data,195000,USD,195000,US,0,US,M
2024,EX,FT,Head of Data,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Science,237500,USD,237500,US,0,US,M
2024,SE,FT,Data Science,185000,USD,185000,US,0,US,M
2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,165600,USD,165600,US,0,US,L
2024,MI,FT,Business Intelligence Engineer,65800,USD,65800,US,0,US,L
2024,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M
2024,SE,FT,Data Engineer,194992,USD,194992,US,100,US,M
2024,EN,FT,Data Analyst,154000,USD,154000,US,0,US,M
2024,EN,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,ML Engineer,250800,USD,250800,US,0,US,M
2024,SE,FT,ML Engineer,167200,USD,167200,US,0,US,M
2022,SE,FT,Admin & Data Analyst,60000,USD,60000,IN,100,IN,M
2023,MI,FT,Research Engineer,32000,EUR,34549,ES,50,ES,L
2024,MI,FT,Data Analyst,160000,USD,160000,US,100,US,M
2024,MI,FT,Data Analyst,55000,USD,55000,US,100,US,M
2024,SE,FT,Data Engineer,149000,USD,149000,US,100,US,M
2024,SE,FT,Data Engineer,108000,USD,108000,US,100,US,M
2024,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,SE,FT,Data Scientist,278700,USD,278700,US,0,US,M
2024,SE,FT,Data Scientist,159300,USD,159300,US,0,US,M
2024,MI,FT,Analytics Engineer,130000,GBP,162500,GB,100,GB,M
2024,MI,FT,Analytics Engineer,92000,GBP,115000,GB,100,GB,M
2024,MI,FT,Data Scientist,138000,USD,138000,US,0,US,M
2024,MI,FT,Data Scientist,86000,USD,86000,US,0,US,M
2024,EN,FT,Data Analyst,106960,USD,106960,US,0,US,M
2024,EN,FT,Data Analyst,66820,USD,66820,US,0,US,M
2024,MI,FT,Research Scientist,157900,USD,157900,US,0,US,M
2024,MI,FT,Research Scientist,128900,USD,128900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,258450,USD,258450,US,0,US,M
2024,SE,FT,Machine Learning Engineer,173400,USD,173400,US,0,US,M
2024,SE,FT,Data Science,160000,USD,160000,US,100,US,M
2024,SE,FT,Data Science,150000,USD,150000,US,100,US,M
2024,EN,FT,Data Analyst,138000,USD,138000,US,0,US,M
2024,EN,FT,Data Analyst,86000,USD,86000,US,0,US,M
2024,MI,FT,Data Scientist,199700,USD,199700,US,0,US,M
2024,MI,FT,Data Scientist,114100,USD,114100,US,0,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Data Analyst,136000,USD,136000,US,100,US,M
2024,SE,FT,Data Analyst,109000,USD,109000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,210100,USD,210100,US,0,US,M
2024,MI,FT,Machine Learning Engineer,210100,USD,210100,US,0,US,M
2024,SE,FT,Analytics Engineer,172800,USD,172800,US,100,US,M
2024,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
2024,EN,FT,Data Analyst,101000,USD,101000,US,0,US,M
2024,EN,FT,Data Analyst,63000,USD,63000,US,0,US,M
2024,SE,FT,Data Scientist,193000,USD,193000,US,0,US,M
2024,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,152000,USD,152000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,242000,CAD,186153,CA,0,CA,M
2024,SE,FT,Machine Learning Scientist,215000,CAD,165384,CA,0,CA,M
2024,SE,FT,Data Scientist,208500,USD,208500,US,0,US,M
2024,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2024,MI,FT,Data Scientist,172200,USD,172200,US,100,US,M
2024,MI,FT,Data Scientist,131200,USD,131200,US,100,US,M
2024,SE,FT,Business Intelligence Developer,156000,USD,156000,US,0,US,M
2024,SE,FT,Business Intelligence Developer,105267,USD,105267,US,0,US,M
2024,SE,FT,Data Engineer,226000,USD,226000,US,0,US,M
2024,SE,FT,Data Engineer,132000,USD,132000,US,0,US,M
2024,EN,FT,Data Analyst,108000,USD,108000,US,0,US,M
2024,EN,FT,Data Analyst,72200,USD,72200,US,0,US,M
2024,SE,FT,Data Engineer,247500,USD,247500,US,100,US,M
2024,SE,FT,Data Engineer,172200,USD,172200,US,100,US,M
2024,SE,FT,Data Scientist,215000,USD,215000,US,0,US,M
2024,SE,FT,Data Scientist,146900,USD,146900,US,0,US,M
2024,SE,FT,Data Science,270250,USD,270250,US,0,US,M
2024,SE,FT,Data Science,144000,USD,144000,US,0,US,M
2024,SE,FT,AI Engineer,212000,USD,212000,US,0,US,M
2024,SE,FT,AI Engineer,93300,USD,93300,US,0,US,M
2024,SE,FT,Data Integration Developer,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Integration Developer,121056,USD,121056,US,0,US,M
2024,MI,FT,Data Management Analyst,124935,USD,124935,US,0,US,M
2024,MI,FT,Data Management Analyst,76050,USD,76050,US,0,US,M
2024,MI,FT,Data Engineer,115500,USD,115500,US,0,US,M
2024,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Integration Developer,156000,USD,156000,US,0,US,M
2024,SE,FT,Data Integration Developer,105267,USD,105267,US,0,US,M
2024,MI,FT,Data Science,250000,USD,250000,US,0,US,M
2024,MI,FT,Data Science,90100,USD,90100,US,0,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73000,USD,73000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,237600,USD,237600,US,0,US,M
2024,SE,FT,Machine Learning Engineer,146900,USD,146900,US,0,US,M
2024,MI,FT,ML Ops Engineer,198000,USD,198000,US,0,US,M
2024,MI,FT,ML Ops Engineer,114800,USD,114800,US,0,US,M
2024,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M
2024,SE,FT,Data Scientist,86000,USD,86000,US,0,US,M
2024,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L
2024,MI,FT,Data Engineer,105700,USD,105700,US,0,US,L
2024,SE,FT,Data Scientist,226000,USD,226000,US,0,US,M
2024,SE,FT,Data Scientist,132000,USD,132000,US,0,US,M
2024,EN,PT,Data Scientist,133000,USD,133000,US,0,US,M
2024,EN,PT,Data Scientist,58400,USD,58400,US,0,US,M
2024,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,255800,USD,255800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,255800,USD,255800,US,0,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,SE,FT,Data Scientist,132000,USD,132000,US,0,US,M
